Date,PX_LAST
2021-02-18,472.778
2021-02-17,473.1511
2021-02-16,470.2727
2021-02-12,463.95
2021-02-11,458.7431
2021-02-10,459.4874
2021-02-09,459.6474
2021-02-08,457.7299
2021-02-05,450.6114
2021-02-04,447.2451
2021-02-03,445.6187
2021-02-02,441.0014
2021-02-01,437.2843
2021-01-29,430.9947
2021-01-28,430.5459
2021-01-27,433.3097
2021-01-26,433.836
2021-01-25,431.4919
2021-01-22,427.4073
2021-01-21,433.3612
2021-01-20,433.6567
2021-01-19,432.328
2021-01-15,431.7415
2021-01-14,436.9405
2021-01-13,433.3304
2021-01-12,433.548
2021-01-11,426.016
2021-01-08,427.5555
2021-01-07,423.3529
2021-01-06,422.704
2021-01-05,420.6333
2021-01-04,408.0531
2020-12-31,409.458
2020-12-30,407.8278
2020-12-29,404.6822
2020-12-28,401.8305
2020-12-24,404.6696
2020-12-23,404.5395
2020-12-22,398.6854
2020-12-21,402.1773
2020-12-18,408.0172
2020-12-17,404.5111
2020-12-16,400.1288
2020-12-15,398.3588
2020-12-14,395.263
2020-12-11,393.7225
2020-12-10,394.3668
2020-12-09,387.1238
2020-12-08,385.5186
2020-12-07,386.3652
2020-12-04,388.5492
2020-12-03,386.6812
2020-12-02,386.2721
2020-12-01,383.5606
2020-11-30,385.594
2020-11-27,388.0614
2020-11-25,387.5725
2020-11-24,385.7037
2020-11-23,377.4882
2020-11-20,373.8664
2020-11-19,370.1854
2020-11-18,372.6753
2020-11-17,369.9492
2020-11-16,369.0304
2020-11-13,364.499
2020-11-12,368.3544
2020-11-11,369.6806
2020-11-10,368.9438
2020-11-09,361.2885
2020-11-06,349.6171
2020-11-05,354.9049
2020-11-04,354.7948
2020-11-03,348.4735
2020-11-02,344.9963
2020-10-30,340.7799
2020-10-29,341.1647
2020-10-28,346.559
2020-10-27,357.2587
2020-10-26,353.1372
2020-10-23,358.7681
2020-10-22,361.4837
2020-10-21,360.1056
2020-10-20,364.7858
2020-10-19,362.1368
